1,15:42,1.074
2,16:13,0.854
3,16:43,0.833
4,17:14,0.852
5,17:50,0.701
6,18:15,0.63
7,18:45,0.609
8,19:14,0.576
9,19:44,0.538
10,20:16,0.514
11,20:44,0.481
12,21:44,0.332
